id,title,city,experience,employment,schedule,salary_from,salary_to,salary_currency,has_salary,salary_gross,is_premium,employer_trusted,has_address,role_id,published_weekday,published_hour,title_word_count
133372217,Кладовщик-комплектовщик,Санкт-Петербург,between1And3,,,80000.0,110000.0,RUR,1,0,0,1,1,52,5,18,1
132857148,Руководитель e-commerce,Санкт-Петербург,between3And6,,,,,,0,0,0,1,1,68,5,18,2
133150995,Руководитель отдела маркетинга (SMM направление),Санкт-Петербург,between3And6,,,,,,0,0,0,1,1,170,5,18,5
133013101,Оператор производственной линии,Колпино,noExperience,,,110000.0,180000.0,RUR,1,0,0,1,1,85,5,18,3
133573368,Диспетчер техник,Санкт-Петербург,between1And3,,,80000.0,80000.0,RUR,1,0,0,1,1,39,5,18,2
133573367,Повар в кофейню,Санкт-Петербург,between1And3,,,4800.0,,RUR,1,0,0,1,1,94,5,18,3
133150986,Работник склада,Санкт-Петербург,noExperience,,,,200000.0,RUR,1,1,0,1,1,131,5,18,2
133150984,Комплектовщик на склад,Санкт-Петербург,noExperience,,,,158000.0,RUR,1,1,0,1,1,131,5,18,3
133150976,Комплектовщик на склад,Санкт-Петербург,noExperience,,,,190000.0,RUR,1,1,0,1,1,131,5,18,3
132091796,Функциональный аналитик и тестировщик,Санкт-Петербург,between1And3,,,78500.0,,RUR,1,1,0,1,1,124,5,18,4
129964827,Специалист по работе с обращениями,Санкт-Петербург,between1And3,,,81950.0,89750.0,RUR,1,1,0,1,1,70,5,18,5
133220727,Консультант в офис миграционных услуг,Санкт-Петербург,noExperience,,,80000.0,150000.0,RUR,1,0,0,1,1,97,5,18,5
132857091,Водитель-экспедитор категории Д,Санкт-Петербург,between1And3,,,70000.0,70000.0,RUR,1,0,0,1,1,21,5,18,3
132177607,Ведущий системный администратор/Руководитель IT-отдела,Санкт-Петербург,between3And6,,,,,,0,0,0,1,1,113,5,18,4
132177601,Программист 1С / Разработчик 1С,Санкт-Петербург,between1And3,,,120000.0,195000.0,RUR,1,0,0,1,0,96,5,18,5
132857086,"Продавец-консультант в магазин lady & gentleman CITY (ТЦ ""Мега Дыбенко"")",Санкт-Петербург,noExperience,,,65000.0,,RUR,1,1,0,1,1,97,5,18,10
133573288,Старший повар в бургерную,Санкт-Петербург,between1And3,,,4440.0,5088.0,RUR,1,0,0,1,1,94,5,18,4
133150938,Инженер-конструктор,Санкт-Петербург,moreThan6,,,,,,0,0,0,1,1,48,5,18,1
133575685,Доставщик-экспедитор-автокурьер,Санкт-Петербург,noExperience,,,,190000.0,RUR,1,1,1,1,0,21,5,18,1
133573286,Инженер по обслуживанию и эксплуатации,Санкт-Петербург,between3And6,,,80000.0,90000.0,RUR,1,0,0,1,1,189,5,18,5
132857063,Junior Media Buyer (Nutra),Санкт-Петербург,noExperience,,,40000.0,300000.0,RUR,1,0,0,1,0,68,5,18,4
133573276,Парикмахер-стилист/колорист,Санкт-Петербург,between3And6,,,100000.0,400000.0,RUR,1,0,0,1,1,92,5,18,1
133573265,Управляющий сетью оптик,Санкт-Петербург,moreThan6,,,135000.0,,RUR,1,0,0,1,1,9,5,18,3
133573264,SMM-специалист (недвижимость),Санкт-Петербург,between1And3,,,80000.0,,RUR,1,0,0,1,1,3,5,18,2
116527378,Менеджер по продажам недвижимости,Санкт-Петербург,noExperience,,,1000000.0,2000000.0,RUR,1,0,0,1,0,6,5,18,4
132857049,Дизайнер в ветеринарную лабораторию,Санкт-Петербург,between1And3,,,30000.0,,RUR,1,1,0,1,1,139,5,18,4
133150913,Водитель-охранник,Санкт-Петербург,moreThan6,,,250000.0,250000.0,RUR,1,0,0,1,0,90,5,18,1
133220631,Зубной техник - каркасист,Санкт-Петербург,between1And3,,,110000.0,160000.0,RUR,1,0,0,1,1,40,5,18,4
133012935,Менеджер по продажам IT-продуктов,Санкт-Петербург,moreThan6,,,100000.0,250000.0,RUR,1,0,0,1,1,70,5,18,4
133573226,Уборщик/уборщица,Санкт-Петербург,noExperience,,,,,,0,0,0,1,1,130,5,18,1
132856984,Менеджер по сопровождению клиентов (без продаж),Санкт-Петербург,between1And3,,,85000.0,120000.0,RUR,1,0,0,1,1,70,5,18,6
133573194,Повар холодного/горячего цеха в ресторан Santa Gloria на корабле Летучий Голландец (Адмиралтейская),Санкт-Петербург,between1And3,,,5300.0,,RUR,1,0,0,1,1,94,5,18,12
133372085,Ассистент врача-стоматолога ESTEDENTLAB,Санкт-Петербург,between1And3,,,100000.0,,RUR,1,0,0,1,1,15,5,18,3
133220605,Официант (Санкт-Петербург),Санкт-Петербург,noExperience,,,330.0,350.0,RUR,1,0,0,1,1,89,5,18,2
133678682,Агент по недвижимости/ Партнер по недвижимости,Санкт-Петербург,between1And3,,,300000.0,,RUR,1,0,0,1,1,6,5,18,6
133220595,"Сборщик заказов/Сотрудник ""Вкусно и Точка""",Шушары,noExperience,,,75000.0,125500.0,RUR,1,1,0,1,1,40,5,18,5
133573169,Руководитель направления продаж нефтегазового оборудования,Санкт-Петербург,moreThan6,,,,,,0,0,0,1,1,106,5,18,5
133573164,Кладовщик,Санкт-Петербург,between3And6,,,90000.0,110000.0,RUR,1,0,0,1,1,52,5,18,1
133552187,Консультант в магазин мебели и товаров для дома,Санкт-Петербург,noExperience,,,87000.0,,RUR,1,1,1,1,0,97,5,18,8
132843020,Комплектовщик на склад,Шушары,noExperience,,,133000.0,150000.0,RUR,1,1,1,1,1,131,5,18,3
132842837,Кладовщик,Шушары,noExperience,,,133000.0,150000.0,RUR,1,1,1,1,1,52,5,18,1
131886689,Оператор производства ЛКМ,Лаголово,between1And3,,,120000.0,,RUR,1,1,0,1,1,85,5,18,3
133573132,Механик на швейное производство,Санкт-Петербург,between3And6,,,100000.0,120000.0,RUR,1,1,0,1,1,141,5,18,4
133573118,Технолог (швейное производство),Санкт-Петербург,between3And6,,,100000.0,,RUR,1,1,0,1,1,49,5,18,3
133678678,Актёр,Санкт-Петербург,noExperience,,,15000.0,50000.0,RUR,1,0,0,1,1,13,5,18,1
133012889,Директор ресторана,Санкт-Петербург,between3And6,,,150000.0,200000.0,RUR,1,0,0,1,1,74,5,18,2
133012884,Сервис - специалист по уходу за тропическими растениями,Санкт-Петербург,between1And3,,,52000.0,70000.0,RUR,1,1,0,1,0,40,5,18,8
133573086,Инженер ПТО,Санкт-Петербург,between1And3,,,,,,0,0,0,1,1,47,5,18,2
133220522,Официант в ресторан AVA BISTRO (м. Адмиралтейская),Санкт-Петербург,between1And3,,,100000.0,,RUR,1,0,0,1,1,89,5,18,7
133678675,Ассистент врача-стоматолога,Санкт-Петербург,between3And6,,,80000.0,93000.0,RUR,1,1,0,1,1,15,5,18,2
133678674,Инструктор в детский развлекательный центр,Санкт-Петербург,between1And3,,,,60000.0,RUR,1,0,0,1,1,40,5,18,5
133371966,Водитель бизнес класса,Санкт-Петербург,noExperience,,,150000.0,250000.0,RUR,1,0,0,1,1,21,5,18,3
133573055,Менеджер по логистике,Санкт-Петербург,between1And3,,,100000.0,,RUR,1,0,0,1,1,39,5,18,3
133150785,Менеджер по продажам (Дерево),Санкт-Петербург,between1And3,,,60000.0,100000.0,RUR,1,0,0,1,1,70,5,18,4
133371948,Оператор станков с ЧПУ BIESSE,Санкт-Петербург,between3And6,,,130000.0,150000.0,RUR,1,0,0,1,1,86,5,18,5
133150778,Водитель погрузчика,Санкт-Петербург,between1And3,,,83000.0,110000.0,RUR,1,0,0,1,1,21,5,18,2
133220455,Косметолог-консультант,Санкт-Петербург,between1And3,,,85000.0,95000.0,RUR,1,1,0,1,1,56,5,18,1
133220440,Врач-косметолог,Санкт-Петербург,between1And3,,,,,,0,0,0,1,1,56,5,18,1
133150768,Старшая медицинская сестра/Старший медицинский брат ЦСО в стоматологии,Санкт-Петербург,between1And3,,,60000.0,70000.0,RUR,1,0,0,1,1,64,5,18,8
133150770,Ассистент стоматолога/Администратор,Санкт-Петербург,between1And3,,,80500.0,100000.0,RUR,1,1,0,1,1,15,5,18,2
133220433,Кладовщик-комплектовщик,Санкт-Петербург,between1And3,,,,65000.0,RUR,1,0,0,1,1,131,5,18,1
133220428,Старший брокер отдела продаж новостроек (Руководитель отдела продаж),Санкт-Петербург,noExperience,,,300000.0,,RUR,1,0,0,1,1,6,5,18,8
133220423,Бариста,Санкт-Петербург,between1And3,,,60000.0,73000.0,RUR,1,1,0,1,1,89,5,18,1
133220424,Водитель автобуса мерседес спринтер турист (север города),Санкт-Петербург,between1And3,,,4600.0,7000.0,RUR,1,0,0,1,1,21,5,18,7
133012846,Контент-маркетолог,Санкт-Петербург,between1And3,,,70000.0,90000.0,RUR,1,0,0,1,1,68,5,18,1
133371914,Региональный представитель климатического оборудования,Санкт-Петербург,between3And6,,,100000.0,150000.0,RUR,1,0,0,1,1,70,5,18,4
133220417,Медицинская сестра/медицинский брат отделения флебологии,Санкт-Петербург,between1And3,,,80000.0,,RUR,1,0,0,1,1,64,5,18,5
132856901,Официант,Санкт-Петербург,between1And3,,,110000.0,,RUR,1,0,0,1,1,89,5,18,1
133150745,Ночной повар,Санкт-Петербург,between1And3,,,,,,0,0,0,1,1,94,5,18,2
133678665,Менеджер по продажам услуг Битрикс24,Санкт-Петербург,between1And3,,,105000.0,174000.0,RUR,1,0,0,1,0,70,5,18,5
133319567,Велокурьер в своем районе,Санкт-Петербург,noExperience,,,,190000.0,RUR,1,1,1,1,0,58,5,18,4
133572977,Начальник участка отделки,Санкт-Петербург,between3And6,,,160000.0,170000.0,RUR,1,0,0,1,1,40,5,18,3
133572978,Производитель работ,Санкт-Петербург,between3And6,,,130000.0,150000.0,RUR,1,0,0,1,1,100,5,18,2
133572979,Экономист,Санкт-Петербург,between3And6,,,130000.0,150000.0,RUR,1,0,0,1,1,142,5,18,1
133572980,Директор офиса продаж и обслуживания,Санкт-Петербург,between1And3,,,99000.0,128000.0,RUR,1,1,0,1,1,35,5,18,5
133371884,Сборщик радиоэлектронной аппаратуры (РЭА),Санкт-Петербург,moreThan6,,,100000.0,150000.0,RUR,1,0,0,1,1,111,5,18,4
133150728,Senior Python developer,Санкт-Петербург,moreThan6,,,,,,0,0,0,1,1,96,5,18,3
133220398,Пекарь-кондитер в Государственный Эрмитаж,Санкт-Петербург,between1And3,,,100000.0,,RUR,1,0,0,1,1,94,5,18,4
133572956,Менеджер по продажам,Санкт-Петербург,between1And3,,,90000.0,,RUR,1,0,0,1,1,70,5,18,3
132545924,Инженер по эксплуатации ОПО (промышленная безопасность),Санкт-Петербург,between1And3,,,110000.0,,RUR,1,0,0,1,1,46,5,18,6
133678663,Официант,Санкт-Петербург,noExperience,,,,90000.0,RUR,1,0,0,1,1,89,5,18,1
133572951,Юрист,Санкт-Петербург,between3And6,,,,,,0,0,0,1,1,146,5,18,1
133150707,Инженер-технолог по нормированию материала,Санкт-Петербург,between1And3,,,100000.0,,RUR,1,0,0,1,1,49,5,18,4
133150710,Инженер-конструктор,Санкт-Петербург,between3And6,,,100000.0,,RUR,1,0,0,1,1,48,5,18,1
133220374,Менеджер по работе с клиентами (Ассистент менеджера),Санкт-Петербург,between1And3,,,80000.0,110000.0,RUR,1,1,0,1,1,70,5,18,7
133371864,Эксперт по работе с партнерами,Санкт-Петербург,between1And3,,,110000.0,,RUR,1,1,0,1,1,71,5,18,5
131886515,Go developer / engineer (High Load Platform),Санкт-Петербург,between3And6,,,230000.0,366000.0,RUR,1,0,0,1,1,96,5,18,7
132856841,Комплектовщик,Санкт-Петербург,noExperience,,,122000.0,260000.0,RUR,1,1,0,1,1,131,5,18,1
133150673,Продавец-консультант (Площадь А. Невского),Санкт-Петербург,noExperience,,,80000.0,,RUR,1,1,0,1,1,97,5,18,4
132161058,Инженер договорного отдела,Зеленогорск (Ленинградская обл),between3And6,,,,,,0,0,0,1,1,48,5,18,3
133316518,Главный инженер проекта,Санкт-Петербург,between3And6,,,,,,0,0,0,1,1,30,5,18,3
133220342,Галтовщица-галтовщик изделий / уборщица-уборщик помещений,Санкт-Петербург,noExperience,,,60000.0,70000.0,RUR,1,0,0,1,1,102,5,18,5
133012790,Аккаунт менеджер (CRM-маркетинг),Санкт-Петербург,noExperience,,,50000.0,,RUR,1,0,0,1,0,71,5,18,3
133572894,Электромонтер в Бизнес-центр,Санкт-Петербург,between3And6,,,60000.0,,RUR,1,0,0,1,1,143,5,18,3
133150648,Менеджер по продажам строительных материалов,Санкт-Петербург,between1And3,,,70000.0,300000.0,RUR,1,1,0,1,1,70,5,18,5
133012775,Ведущий специалист договорного отдела,Санкт-Петербург,between3And6,,,115000.0,,RUR,1,1,0,1,1,40,5,18,4
133012772,Менеджер по работе с клиентами,Санкт-Петербург,noExperience,,,84700.0,,RUR,1,0,0,1,1,70,5,18,5
133012766,Ассистент стоматолога,Санкт-Петербург,between1And3,,,90000.0,,RUR,1,0,0,1,1,15,5,18,2
130997075,Инженер информационных технологий,Санкт-Петербург,between1And3,,,122000.0,125000.0,RUR,1,1,0,1,1,114,5,18,3
133012737,Хостес,Санкт-Петербург,noExperience,,,150000.0,,RUR,1,0,0,1,1,140,5,18,1
133150609,Менеджер магазина / Управляющий (Проспект Большевиков),Санкт-Петербург,between1And3,,,100000.0,,RUR,1,1,0,1,1,9,5,18,6
133220260,Ассистент врача-стоматолога,Санкт-Петербург,between1And3,,,71000.0,110000.0,RUR,1,1,0,1,1,15,5,18,2
133371793,Официант в ресторан,Санкт-Петербург,between1And3,,,80000.0,100000.0,RUR,1,0,0,1,1,89,5,18,3
131552717,Руководитель сервисного отдела в загородном строительстве,Санкт-Петербург,between3And6,,,170000.0,,RUR,1,0,0,1,1,125,5,18,6
133220243,Бухгалтер на первичную документацию,Санкт-Петербург,noExperience,,,70000.0,80000.0,RUR,1,1,0,1,1,18,5,18,4
132856774,Промоутер-консультант,Санкт-Петербург,noExperience,,,75000.0,180000.0,RUR,1,1,0,1,1,97,5,18,1
133220237,Автослесарь/Автомеханик,Санкт-Петербург,between1And3,,,150000.0,450000.0,RUR,1,0,0,1,1,5,5,18,1
132174266,Менеджер по продажам металлопроката,Санкт-Петербург,between1And3,,,200000.0,,RUR,1,0,0,1,1,70,5,18,4
131437910,"Управляющий магазином / Менеджер магазина (Санкт-Петербург, Дыбенко)",Санкт-Петербург,between1And3,,,60000.0,90000.0,RUR,1,0,0,1,0,35,5,18,7
133012719,Сварщик на полуавтомат,Санкт-Петербург,between1And3,,,100000.0,150000.0,RUR,1,0,0,1,1,109,5,18,3
133220227,Автоэлектрик,Санкт-Петербург,between1And3,,,140000.0,170000.0,RUR,1,0,0,1,1,5,5,18,1
133220228,Менеджер по работе с действующими клиентами (без поиска),Санкт-Петербург,noExperience,,,70000.0,70000.0,RUR,1,0,0,1,1,70,5,18,8
131886424,PHP developer,Санкт-Петербург,between3And6,,,250000.0,350000.0,RUR,1,0,0,1,1,96,5,18,2
133150565,Хаусмен / Подсобный рабочий в 4* отель,Санкт-Петербург,noExperience,,,70000.0,,RUR,1,0,0,1,1,102,5,18,7
133572809,Администратор в отель,Санкт-Петербург,noExperience,,,69000.0,,RUR,1,1,0,1,1,8,5,18,3
133572810,Грузчик-комплектовщик/работник склада,Санкт-Петербург,noExperience,,,70000.0,70000.0,RUR,1,0,0,1,1,31,5,18,2
131886392,Менеджер отдела оптовых продаж B2B,Санкт-Петербург,between1And3,,,250000.0,,RUR,1,0,0,1,1,70,5,18,5
133220197,Оператор call-центра,Санкт-Петербург,between1And3,,,60000.0,120000.0,RUR,1,0,0,1,1,83,5,18,2
133572803,Офис-менеджер,Санкт-Петербург,noExperience,,,70000.0,80000.0,RUR,1,0,0,1,1,88,5,18,1
133572800,Ассистент врача-косметолога,Санкт-Петербург,between1And3,,,105000.0,,RUR,1,0,0,1,1,15,5,18,2
133012686,Стоматолог-ортопед,Санкт-Петербург,moreThan6,,,,,,0,0,0,1,1,24,5,18,1
97216941,Курьер Ozon fresh,Санкт-Петербург,noExperience,,,110000.0,300000.0,RUR,1,1,0,1,1,58,5,18,3
133012682,Выездной менеджер-дизайнер по продаже кухонь,Санкт-Петербург,between3And6,,,200000.0,,RUR,1,0,0,1,1,34,5,18,5
133220170,Кальянный мастер в Антикафе,Санкт-Петербург,between1And3,,,90000.0,150000.0,RUR,1,0,0,1,1,40,5,18,4
132856720,Инженер ПТО,Санкт-Петербург,between1And3,,,90000.0,120000.0,RUR,1,0,0,1,1,40,5,18,2
133572784,"Менеджер по оптовым продажам безалкогольных напитков, бренд WAGNER",Санкт-Петербург,between3And6,,,100000.0,100000.0,RUR,1,0,0,1,1,176,5,18,8
133012652,Менеджер по продажам (HoReCa),Санкт-Петербург,between1And3,,,,,,0,0,0,1,1,70,5,18,4
132856705,Производитель работ (начальник участка),Санкт-Петербург,between3And6,,,,150000.0,RUR,1,0,0,1,1,100,5,18,4
132856699,Разнорабочий на пищевое производство,Санкт-Петербург,noExperience,,,4000.0,4200.0,RUR,1,0,0,1,1,102,5,18,4
133150518,Инженер ПТО / Помощник инженера ПТО,Санкт-Петербург,between1And3,,,70000.0,120000.0,RUR,1,0,0,1,1,47,5,18,6
133150519,Руководитель проектов (мебель и интерьерные решения),Санкт-Петербург,between3And6,,,150000.0,,RUR,1,0,0,1,1,107,5,18,6
132856698,Финансовый менеджер/экономист,Санкт-Петербург,between1And3,,,100000.0,,RUR,1,0,0,1,1,142,5,18,2
132856685,Слесарь МСР,Санкт-Петербург,between3And6,,,100000.0,,RUR,1,0,0,1,1,115,5,18,2
132856681,Оператор ЧПУ/Труборез,Санкт-Петербург,between3And6,,,100000.0,150000.0,RUR,1,0,0,1,1,86,5,18,2
133012614,Бухгалтер,Санкт-Петербург,between3And6,,,150000.0,150000.0,RUR,1,1,0,1,1,18,5,18,1
132856678,Технолог на производство пищевой продукции,Санкт-Петербург,moreThan6,,,,200000.0,RUR,1,1,0,1,1,49,5,18,5
133220115,Повар холодного цеха,Санкт-Петербург,between1And3,,,97000.0,110000.0,RUR,1,0,0,1,1,94,5,18,3
132856673,Ассистент финансового отдела / помощник бухгалтера,Санкт-Петербург,noExperience,,,60000.0,80000.0,RUR,1,0,0,1,1,18,5,18,6
132856675,Бухгалтер,Санкт-Петербург,between3And6,,,80000.0,100000.0,RUR,1,0,0,1,1,18,5,18,1
133220100,Слесарь/монтажник лифтовой,Санкт-Петербург,between1And3,,,100000.0,,RUR,1,0,0,1,1,115,5,18,2
133220105,Отделочник,Санкт-Петербург,moreThan6,,,120000.0,,RUR,1,0,0,1,1,102,5,18,1
133572738,"Водитель экспедитор категории ""В"" ХБИ (Выборский район)",Санкт-Петербург,between1And3,,,110000.0,150000.0,RUR,1,1,0,1,1,21,5,18,7
133012586,Менеджер по продажам логистических услуг,Санкт-Петербург,between1And3,,,100000.0,,RUR,1,0,0,1,1,67,5,18,5
133012588,"Менеджер по продажам (BB, Ro-Ro, негабарит)",Санкт-Петербург,between1And3,,,100000.0,,RUR,1,0,0,1,1,70,5,18,6
133220089,Машинист гусеничного экскаватора,Санкт-Петербург,between1And3,,,150000.0,240000.0,RUR,1,0,0,1,1,63,5,18,3
132856665,Разнорабочий / грузчик,Санкт-Петербург,noExperience,,,75000.0,90000.0,RUR,1,0,0,1,1,31,5,18,3
133012573,Телемаркетолог/специалист по привлечению клиентов/Лидогенерация,Санкт-Петербург,between1And3,,,90000.0,130000.0,RUR,1,0,0,1,0,40,5,18,4
133678620,Администратор семейной территории отдыха и праздников,Санкт-Петербург,between1And3,,,,75000.0,RUR,1,1,0,1,1,8,5,18,6
133220068,"Упаковщик/Рабочий на производство/Комплектовщик (Нарвская, Кировский завод)",Санкт-Петербург,noExperience,,,85000.0,,RUR,1,0,0,1,1,131,5,18,6
133220066,Инженер-конструктор (паровые и газовые турбины),Санкт-Петербург,moreThan6,,,,170000.0,RUR,1,0,0,1,1,48,5,18,5
132001289,Менеджер по импортным закупкам ВЭД,Санкт-Петербург,between3And6,,,150000.0,,RUR,1,0,0,1,1,67,5,18,5
132678489,Курьер в Озон Фреш (Васильевский остров),Санкт-Петербург,noExperience,,,120000.0,,RUR,1,1,0,1,1,58,5,18,6
133012532,Повар-универсал,Санкт-Петербург,between1And3,,,80000.0,120000.0,RUR,1,0,0,1,1,94,5,18,1
133150428,Менеджер по работе с маркетплейсом Wildberries,Санкт-Петербург,between1And3,,,120000.0,,RUR,1,0,0,1,1,34,5,18,6
133220037,Кладовщик-комплектовщик,Санкт-Петербург,noExperience,,,,90000.0,RUR,1,0,0,1,1,131,5,18,1
128622770,Инженер-проектировщик слаботочных систем и сетей связи,Санкт-Петербург,between1And3,,,130000.0,170000.0,RUR,1,0,0,1,1,48,5,18,6
132856552,Ночной официант (Room Service),Санкт-Петербург,noExperience,,,66000.0,72000.0,RUR,1,1,0,1,1,89,5,18,4
132856517,Специалист по персоналу (КДП),Санкт-Петербург,between1And3,,,80000.0,,RUR,1,0,0,1,1,117,5,18,4
132678449,Специалист по работе с профессиональным каналом / PRO Specialist,Санкт-Петербург,between1And3,,,,,,0,0,0,1,1,70,5,17,9
133264309,Шеф-повар (м.Петроградская),Санкт-Петербург,between1And3,,,125000.0,225000.0,RUR,1,1,0,1,1,94,5,17,2
132203750,Продавец пекарни (м. Комендантский проспект),Санкт-Петербург,noExperience,,,74444.0,85000.0,RUR,1,1,0,1,1,97,5,17,5
133219980,Повар в Asiatiq-ramen (Центральный р-н),Санкт-Петербург,noExperience,,,65000.0,90000.0,RUR,1,0,0,1,1,94,5,17,5
133150372,Логопед,Санкт-Петербург,between3And6,,,55000.0,70000.0,RUR,1,1,0,1,1,132,5,17,1
133572595,Администратор в детский центр (Орлово-Денисовский),Санкт-Петербург,noExperience,,,60000.0,75000.0,RUR,1,1,0,1,1,8,5,17,5
133572592,Ассистент врача-стоматолога/Медицинская сестра-медицинский брат (Московский район),Санкт-Петербург,between1And3,,,105105.0,,RUR,1,1,0,1,1,15,5,17,6
133371537,Программист 1С,Санкт-Петербург,between3And6,,,200000.0,,RUR,1,0,0,1,1,96,5,17,2
133150363,Контент-креатор,Санкт-Петербург,between1And3,,,,,,0,0,0,1,1,3,5,17,1
133371528,Менеджер по продажам / Продавец - консультант (М. Василеостровская),Санкт-Петербург,noExperience,,,60000.0,70000.0,RUR,1,0,0,1,1,97,5,17,9
133371525,Менеджер по продаже автомобилей,Санкт-Петербург,noExperience,,,100000.0,,RUR,1,0,0,1,1,70,5,17,4
133219937,Координатор парковки / Охранник (аэропорт),Санкт-Петербург,noExperience,,,65000.0,75000.0,RUR,1,0,0,1,1,99,5,17,5
133371514,Менеджер по продажам / Продавец - консультант (м. Парнас/Комендантский проспект),Санкт-Петербург,noExperience,,,60000.0,75000.0,RUR,1,0,0,1,1,70,5,17,10
133572572,Бармен,Санкт-Петербург,between3And6,,,90000.0,,RUR,1,0,0,1,1,89,5,17,1
133572553,Комплектовщик,Санкт-Петербург,noExperience,,,101100.0,104600.0,RUR,1,1,0,1,1,131,5,17,1
133150304,Руководитель отдела технической поддержки (team lead),Санкт-Петербург,between1And3,,,,,,0,0,0,1,1,121,5,17,6
133371484,"Прораб/начальник участка (теплосети, Санкт-Петербург)",Санкт-Петербург,between1And3,,,150000.0,150000.0,RUR,1,0,0,1,1,100,5,17,4
133371483,Водитель-монтажник по установке беспроводного интернета (на личном автомобиле),Санкт-Петербург,noExperience,,,200000.0,350000.0,RUR,1,0,0,1,0,21,5,17,8
133572508,Администратор отеля,Санкт-Петербург,noExperience,,,60000.0,75000.0,RUR,1,1,0,1,1,8,5,17,2
133219886,Официант в ASIATIQ-ramen bar,Санкт-Петербург,noExperience,,,60000.0,80000.0,RUR,1,0,0,1,1,89,5,17,4
133371468,Юрист (помощник старшего Юриста),Санкт-Петербург,moreThan6,,,120000.0,150000.0,RUR,1,1,0,1,1,145,5,17,4
133219884,Администратор / Консультант (аэропорт Пулково),Санкт-Петербург,noExperience,,,55000.0,75000.0,RUR,1,0,0,1,1,8,5,17,5
132856382,Офис-менеджер,Санкт-Петербург,noExperience,,,80000.0,,RUR,1,1,0,1,1,88,5,17,1
133012340,Су-шеф,Санкт-Петербург,between1And3,,,112000.0,139000.0,RUR,1,0,0,1,1,94,5,17,1
133371442,Официант (Василеостровская),Санкт-Петербург,between1And3,,,120000.0,,RUR,1,0,0,1,1,89,5,17,2
133012327,Senior Frontend Developer(ReactNative),Санкт-Петербург,moreThan6,,,,,,0,0,0,1,1,96,5,17,3
133572474,Ведущий менеджер,Санкт-Петербург,between1And3,,,84787.0,,RUR,1,1,0,1,1,70,5,17,2
133012316,Вожатый в детский лагерь,Санкт-Петербург,between1And3,,,34000.0,,RUR,1,0,0,1,1,132,5,17,4
133150252,Оператор производственной линии,Санкт-Петербург,noExperience,,,100000.0,,RUR,1,1,0,1,1,85,5,17,3
133572457,Кондитер,Санкт-Петербург,between1And3,,,100000.0,,RUR,1,0,0,1,1,94,5,17,1
133371427,Бариста-кассир,Санкт-Петербург,noExperience,,,70000.0,,RUR,1,0,0,1,1,89,5,17,1
133219835,Старший бухгалтер/ Помощник главного бухгалтера,Санкт-Петербург,moreThan6,,,80000.0,100000.0,RUR,1,1,0,1,1,18,5,17,5
133371423,Повар-сушист ресторанную группу KOZA family (м. Балтийская),Санкт-Петербург,between1And3,,,100000.0,120000.0,RUR,1,0,0,1,1,94,5,17,7
133219832,Юрист по составлению судебных документов в ЮрФирму,Санкт-Петербург,between3And6,,,85000.0,100000.0,RUR,1,1,0,1,1,146,5,17,7
133572437,Полицейский,Санкт-Петербург,noExperience,,,75000.0,80000.0,RUR,1,0,0,1,1,95,5,17,1
133150235,Барбек,Санкт-Петербург,noExperience,,,70000.0,80000.0,RUR,1,1,0,1,1,89,5,17,1
133572433,Старший аналитик 1С:УХ (казначейство),Санкт-Петербург,between3And6,,,,250000.0,RUR,1,0,0,1,1,10,5,17,4
133678562,Водитель-курьер в отдел доставки (м. Невский проспект),Санкт-Петербург,noExperience,,,170000.0,278000.0,RUR,1,0,0,1,1,58,5,17,7
133012272,Комплектовщик,Санкт-Петербург,between1And3,,,80000.0,100000.0,RUR,1,0,0,1,1,131,5,17,1
133012265,Парикмахер - универсал,Санкт-Петербург,between1And3,,,90000.0,160000.0,RUR,1,0,0,1,1,92,5,17,3
130176613,"Продавец (г. Санкт-Петербург, ул Котина 2 к 3)",Санкт-Петербург,noExperience,,,51596.0,56755.0,RUR,1,1,0,1,1,97,5,17,8
133150211,Экономист-аналитик,Санкт-Петербург,between1And3,,,,,,0,0,0,1,1,10,5,17,1
133150204,Экономист,Санкт-Петербург,between1And3,,,,,,0,0,0,1,1,142,5,17,1
132856313,Врач стоматолог-терапевт микроскопист,Санкт-Петербург,moreThan6,,,150000.0,229900.0,RUR,1,1,0,1,1,24,5,17,3
131996856,Производитель работ (дорожное строительство),Санкт-Петербург,between3And6,,,150000.0,200000.0,RUR,1,0,0,1,1,100,5,17,4
133572397,Работник склада/Подсобный рабочий,Санкт-Петербург,noExperience,,,4200.0,,RUR,1,0,0,1,1,31,5,17,3
133572393,Повар в ТОКИО-CITY (Гражданский пр.),Санкт-Петербург,noExperience,,,60000.0,95000.0,RUR,1,0,0,1,1,184,5,17,5
133678530,Менеджер по продажам B2B/Торговый представитель/Менеджер по работе с клиентами,Санкт-Петербург,between1And3,,,100000.0,250000.0,RUR,1,0,0,1,1,70,5,17,9
132678235,Motion Designer (3D моушн дизайнер/видеодизайнер),Санкт-Петербург,between1And3,,,100000.0,,RUR,1,1,0,1,1,34,5,17,5
132856287,Продавец-грузчик (садовый центр),Санкт-Петербург,noExperience,,,60000.0,,RUR,1,0,0,1,1,31,5,17,3
133572382,Операционист по обслуживанию юридических лиц,Санкт-Петербург,between1And3,,,,,,0,0,0,1,1,70,5,17,5
133572377,Контролер ОТК,Санкт-Петербург,noExperience,,,,,,0,0,0,1,1,149,5,17,2
